method,task_id,train_time_s,peak_ram_mb,peak_gpu_mb,extra_storage_mb,extra_storage_label
Vanilla,0,24.203,0.38,0.0,0.0,none
Vanilla,1,23.636,0.22,0.0,0.0,none
Vanilla,2,23.626,0.21,0.0,0.0,none
Vanilla,3,23.626,0.21,0.0,0.0,none
Vanilla,4,24.359,0.21,0.0,0.0,none
Vanilla,5,24.215,0.21,0.0,0.0,none
Vanilla,6,24.254,0.21,0.0,0.0,none
Vanilla,7,24.219,0.21,0.0,0.0,none
Vanilla,8,24.225,0.21,0.0,0.0,none
Vanilla,9,24.242,0.21,0.0,0.0,none
