method,task_id,train_time_s,peak_ram_mb,peak_gpu_mb,extra_storage_mb,extra_storage_label
ER,0,12.085,20.42,0.0,1.1993,replay_buffer (400 samples)
ER,1,12.586,22.57,0.0,2.3987,replay_buffer (800 samples)
ER,2,12.891,22.69,0.0,3.598,replay_buffer (1200 samples)
ER,3,12.943,22.57,0.0,4.7974,replay_buffer (1600 samples)
ER,4,12.815,22.57,0.0,5.9967,replay_buffer (2000 samples)
