method,task_id,train_time_s,peak_ram_mb,peak_gpu_mb,extra_storage_mb,extra_storage_label
ER,0,11.824,20.43,0.0,1.1993,replay_buffer (400 samples)
ER,1,11.835,22.56,0.0,2.3987,replay_buffer (800 samples)
ER,2,12.174,22.69,0.0,3.598,replay_buffer (1200 samples)
ER,3,12.245,22.58,0.0,4.7974,replay_buffer (1600 samples)
ER,4,12.11,22.59,0.0,5.9967,replay_buffer (2000 samples)
