,T0,T1,T2,T3,T4,T5,T6,T7
T0,0.7995951417004049,0.0,0.0,0.0,0.0,0.0,0.1983805668016194,0.0
T1,0.7995951417004049,0.8155339805825242,0.0,0.0,0.3818770226537217,0.3656957928802589,0.087378640776699,0.3818770226537217
T2,0.7995951417004049,0.4077669902912621,0.3495934959349593,0.0,0.0,0.016260162601626,0.0,0.0
T3,0.7995951417004049,0.4077669902912621,0.1165311653116531,0.7428571428571429,0.0,0.0,0.2857142857142857,0.0
T4,0.7995951417004049,0.4077669902912621,0.1165311653116531,0.18571428571428572,0.2264150943396226,0.0,0.0,0.0
T5,0.7995951417004049,0.4077669902912621,0.1165311653116531,0.18571428571428572,0.12165842339866886,0.4895833333333333,0.2083333333333333,0.0
T6,0.7995951417004049,0.4077669902912621,0.1165311653116531,0.18571428571428572,0.12165842339866886,0.14525654813586972,0.0,0.0
T7,0.7995951417004049,0.4077669902912621,0.1165311653116531,0.18571428571428572,0.12165842339866886,0.14525654813586972,0.11140097523227677,0.2142857142857142
