,T0,T1,T2,T3,T4,T5,T6,T7
T0,0.6497975708502024,0.0,0.0,0.0,0.0,0.0,0.0060728744939271,0.0
T1,0.6497975708502024,0.8446601941747572,0.0,0.0,0.0,0.0,0.0,0.0
T2,0.6497975708502024,0.4223300970873786,0.4308943089430894,0.0,0.0,0.0,0.0,0.0
T3,0.6497975708502024,0.4223300970873786,0.14363143631436312,0.7904761904761904,0.0,0.0,0.0,0.0
T4,0.6497975708502024,0.4223300970873786,0.14363143631436312,0.1976190476190476,0.3396226415094339,0.0,0.0,0.0
T5,0.6497975708502024,0.4223300970873786,0.14363143631436312,0.1976190476190476,0.06792452830188678,0.5208333333333334,0.03125,0.0
T6,0.6497975708502024,0.4223300970873786,0.14363143631436312,0.1976190476190476,0.06792452830188678,0.08680555555555557,0.1702127659574468,0.0
T7,0.6497975708502024,0.4223300970873786,0.14363143631436312,0.1976190476190476,0.06792452830188678,0.08680555555555557,0.029647948635910557,0.5428571428571428
